,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
154,2.0,-21.0,-33.0,-27.0,-1.0,11.0,37.0,52.0,39.0,54.0,57.0,55.0,62.0,73.0,81.0,43.0,57.0,18.0,-7.0,11.0,2.0,-21.0,-33.0,-27.0,-1.0,11.0,37.0,52.0,39.0,54.0,57.0,55.0,62.0,73.0,81.0,43.0,57.0,18.0,-7.0,11.0,2.0,-21.0,-33.0,-27.0,-1.0,11.0,37.0,52.0,39.0,54.0,57.0,55.0,62.0,73.0,81.0,43.0,57.0,18.0,-7.0,11.0,1
155,57.0,55.0,62.0,73.0,81.0,43.0,57.0,18.0,-7.0,11.0,3.0,-8.0,25.0,59.0,73.0,69.0,45.0,44.0,47.0,59.0,57.0,55.0,62.0,73.0,81.0,43.0,57.0,18.0,-7.0,11.0,3.0,-8.0,25.0,59.0,73.0,69.0,45.0,44.0,47.0,59.0,57.0,55.0,62.0,73.0,81.0,43.0,57.0,18.0,-7.0,11.0,3.0,-8.0,25.0,59.0,73.0,69.0,45.0,44.0,47.0,59.0,1
156,3.0,-8.0,25.0,59.0,73.0,69.0,45.0,44.0,47.0,59.0,57.0,69.0,58.0,38.0,40.0,9.0,40.0,42.0,71.0,68.0,3.0,-8.0,25.0,59.0,73.0,69.0,45.0,44.0,47.0,59.0,57.0,69.0,58.0,38.0,40.0,9.0,40.0,42.0,71.0,68.0,3.0,-8.0,25.0,59.0,73.0,69.0,45.0,44.0,47.0,59.0,57.0,69.0,58.0,38.0,40.0,9.0,40.0,42.0,71.0,68.0,1
157,57.0,69.0,58.0,38.0,40.0,9.0,40.0,42.0,71.0,68.0,39.0,55.0,84.0,-9.0,48.0,149.0,63.0,92.0,102.0,74.0,57.0,69.0,58.0,38.0,40.0,9.0,40.0,42.0,71.0,68.0,39.0,55.0,84.0,-9.0,48.0,149.0,63.0,92.0,102.0,74.0,57.0,69.0,58.0,38.0,40.0,9.0,40.0,42.0,71.0,68.0,39.0,55.0,84.0,-9.0,48.0,149.0,63.0,92.0,102.0,74.0,1
158,39.0,55.0,84.0,-9.0,48.0,149.0,63.0,92.0,102.0,74.0,100.0,83.0,82.0,77.0,103.0,77.0,102.0,88.0,88.0,85.0,39.0,55.0,84.0,-9.0,48.0,149.0,63.0,92.0,102.0,74.0,100.0,83.0,82.0,77.0,103.0,77.0,102.0,88.0,88.0,85.0,39.0,55.0,84.0,-9.0,48.0,149.0,63.0,92.0,102.0,74.0,100.0,83.0,82.0,77.0,103.0,77.0,102.0,88.0,88.0,85.0,1
159,100.0,83.0,82.0,77.0,103.0,77.0,102.0,88.0,88.0,85.0,85.0,85.0,88.0,86.0,86.0,85.0,89.0,90.0,88.0,89.0,100.0,83.0,82.0,77.0,103.0,77.0,102.0,88.0,88.0,85.0,85.0,85.0,88.0,86.0,86.0,85.0,89.0,90.0,88.0,89.0,100.0,83.0,82.0,77.0,103.0,77.0,102.0,88.0,88.0,85.0,85.0,85.0,88.0,86.0,86.0,85.0,89.0,90.0,88.0,89.0,1
160,85.0,85.0,88.0,86.0,86.0,85.0,89.0,90.0,88.0,89.0,90.0,80.0,96.0,83.0,89.0,90.0,92.0,85.0,90.0,85.0,85.0,85.0,88.0,86.0,86.0,85.0,89.0,90.0,88.0,89.0,90.0,80.0,96.0,83.0,89.0,90.0,92.0,85.0,90.0,85.0,85.0,85.0,88.0,86.0,86.0,85.0,89.0,90.0,88.0,89.0,90.0,80.0,96.0,83.0,89.0,90.0,92.0,85.0,90.0,85.0,1
161,90.0,80.0,96.0,83.0,89.0,90.0,92.0,85.0,90.0,85.0,91.0,84.0,89.0,94.0,84.0,90.0,86.0,88.0,87.0,88.0,90.0,80.0,96.0,83.0,89.0,90.0,92.0,85.0,90.0,85.0,91.0,84.0,89.0,94.0,84.0,90.0,86.0,88.0,87.0,88.0,90.0,80.0,96.0,83.0,89.0,90.0,92.0,85.0,90.0,85.0,91.0,84.0,89.0,94.0,84.0,90.0,86.0,88.0,87.0,88.0,1
162,91.0,84.0,89.0,94.0,84.0,90.0,86.0,88.0,87.0,88.0,85.0,88.0,84.0,89.0,90.0,87.0,82.0,87.0,98.0,100.0,91.0,84.0,89.0,94.0,84.0,90.0,86.0,88.0,87.0,88.0,85.0,88.0,84.0,89.0,90.0,87.0,82.0,87.0,98.0,100.0,91.0,84.0,89.0,94.0,84.0,90.0,86.0,88.0,87.0,88.0,85.0,88.0,84.0,89.0,90.0,87.0,82.0,87.0,98.0,100.0,1
163,85.0,88.0,84.0,89.0,90.0,87.0,82.0,87.0,98.0,100.0,78.0,86.0,111.0,76.0,88.0,85.0,83.0,120.0,95.0,80.0,85.0,88.0,84.0,89.0,90.0,87.0,82.0,87.0,98.0,100.0,78.0,86.0,111.0,76.0,88.0,85.0,83.0,120.0,95.0,80.0,85.0,88.0,84.0,89.0,90.0,87.0,82.0,87.0,98.0,100.0,78.0,86.0,111.0,76.0,88.0,85.0,83.0,120.0,95.0,80.0,1
164,78.0,86.0,111.0,76.0,88.0,85.0,83.0,120.0,95.0,80.0,93.0,76.0,121.0,67.0,68.0,124.0,89.0,67.0,108.0,76.0,78.0,86.0,111.0,76.0,88.0,85.0,83.0,120.0,95.0,80.0,93.0,76.0,121.0,67.0,68.0,124.0,89.0,67.0,108.0,76.0,78.0,86.0,111.0,76.0,88.0,85.0,83.0,120.0,95.0,80.0,93.0,76.0,121.0,67.0,68.0,124.0,89.0,67.0,108.0,76.0,1
165,93.0,76.0,121.0,67.0,68.0,124.0,89.0,67.0,108.0,76.0,107.0,80.0,39.0,214.0,52.0,74.0,74.0,120.0,80.0,97.0,93.0,76.0,121.0,67.0,68.0,124.0,89.0,67.0,108.0,76.0,107.0,80.0,39.0,214.0,52.0,74.0,74.0,120.0,80.0,97.0,93.0,76.0,121.0,67.0,68.0,124.0,89.0,67.0,108.0,76.0,107.0,80.0,39.0,214.0,52.0,74.0,74.0,120.0,80.0,97.0,1
166,-3.0,1.0,-2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,-3.0,1.0,-2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,-3.0,1.0,-2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,0
167,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,0
168,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,0
169,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0
170,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,0
171,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0
172,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,0
173,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,0.0,-5.0,-6.0,-6.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,0.0,-5.0,-6.0,-6.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,0.0,-5.0,-6.0,-6.0,0
174,4.0,4.0,2.0,4.0,2.0,3.0,0.0,-5.0,-6.0,-6.0,-10.0,-12.0,-10.0,-10.0,-10.0,-7.0,-8.0,-6.0,-12.0,-6.0,4.0,4.0,2.0,4.0,2.0,3.0,0.0,-5.0,-6.0,-6.0,-10.0,-12.0,-10.0,-10.0,-10.0,-7.0,-8.0,-6.0,-12.0,-6.0,4.0,4.0,2.0,4.0,2.0,3.0,0.0,-5.0,-6.0,-6.0,-10.0,-12.0,-10.0,-10.0,-10.0,-7.0,-8.0,-6.0,-12.0,-6.0,0
175,-10.0,-12.0,-10.0,-10.0,-10.0,-7.0,-8.0,-6.0,-12.0,-6.0,-4.0,-7.0,-8.0,-10.0,-6.0,-12.0,-13.0,-10.0,-8.0,-4.0,-10.0,-12.0,-10.0,-10.0,-10.0,-7.0,-8.0,-6.0,-12.0,-6.0,-4.0,-7.0,-8.0,-10.0,-6.0,-12.0,-13.0,-10.0,-8.0,-4.0,-10.0,-12.0,-10.0,-10.0,-10.0,-7.0,-8.0,-6.0,-12.0,-6.0,-4.0,-7.0,-8.0,-10.0,-6.0,-12.0,-13.0,-10.0,-8.0,-4.0,0
176,-4.0,-7.0,-8.0,-10.0,-6.0,-12.0,-13.0,-10.0,-8.0,-4.0,-7.0,-11.0,-10.0,-9.0,-5.0,2.0,-6.0,-4.0,1.0,-3.0,-4.0,-7.0,-8.0,-10.0,-6.0,-12.0,-13.0,-10.0,-8.0,-4.0,-7.0,-11.0,-10.0,-9.0,-5.0,2.0,-6.0,-4.0,1.0,-3.0,-4.0,-7.0,-8.0,-10.0,-6.0,-12.0,-13.0,-10.0,-8.0,-4.0,-7.0,-11.0,-10.0,-9.0,-5.0,2.0,-6.0,-4.0,1.0,-3.0,0
177,-7.0,-11.0,-10.0,-9.0,-5.0,2.0,-6.0,-4.0,1.0,-3.0,-7.0,-8.0,-6.0,-5.0,-9.0,-9.0,-9.0,-6.0,-11.0,-5.0,-7.0,-11.0,-10.0,-9.0,-5.0,2.0,-6.0,-4.0,1.0,-3.0,-7.0,-8.0,-6.0,-5.0,-9.0,-9.0,-9.0,-6.0,-11.0,-5.0,-7.0,-11.0,-10.0,-9.0,-5.0,2.0,-6.0,-4.0,1.0,-3.0,-7.0,-8.0,-6.0,-5.0,-9.0,-9.0,-9.0,-6.0,-11.0,-5.0,0
178,-7.0,-8.0,-6.0,-5.0,-9.0,-9.0,-9.0,-6.0,-11.0,-5.0,-7.0,-6.0,-7.0,-6.0,-8.0,-7.0,-8.0,-6.0,-6.0,-10.0,-7.0,-8.0,-6.0,-5.0,-9.0,-9.0,-9.0,-6.0,-11.0,-5.0,-7.0,-6.0,-7.0,-6.0,-8.0,-7.0,-8.0,-6.0,-6.0,-10.0,-7.0,-8.0,-6.0,-5.0,-9.0,-9.0,-9.0,-6.0,-11.0,-5.0,-7.0,-6.0,-7.0,-6.0,-8.0,-7.0,-8.0,-6.0,-6.0,-10.0,0
179,-7.0,-6.0,-7.0,-6.0,-8.0,-7.0,-8.0,-6.0,-6.0,-10.0,-4.0,-3.0,-8.0,-8.0,-6.0,-6.0,-2.0,-11.0,-14.0,-7.0,-7.0,-6.0,-7.0,-6.0,-8.0,-7.0,-8.0,-6.0,-6.0,-10.0,-4.0,-3.0,-8.0,-8.0,-6.0,-6.0,-2.0,-11.0,-14.0,-7.0,-7.0,-6.0,-7.0,-6.0,-8.0,-7.0,-8.0,-6.0,-6.0,-10.0,-4.0,-3.0,-8.0,-8.0,-6.0,-6.0,-2.0,-11.0,-14.0,-7.0,0
180,-4.0,-3.0,-8.0,-8.0,-6.0,-6.0,-2.0,-11.0,-14.0,-7.0,4.0,-5.0,-1.0,-6.0,-1.0,-5.0,-1.0,-5.0,-7.0,-3.0,-4.0,-3.0,-8.0,-8.0,-6.0,-6.0,-2.0,-11.0,-14.0,-7.0,4.0,-5.0,-1.0,-6.0,-1.0,-5.0,-1.0,-5.0,-7.0,-3.0,-4.0,-3.0,-8.0,-8.0,-6.0,-6.0,-2.0,-11.0,-14.0,-7.0,4.0,-5.0,-1.0,-6.0,-1.0,-5.0,-1.0,-5.0,-7.0,-3.0,0
181,4.0,-5.0,-1.0,-6.0,-1.0,-5.0,-1.0,-5.0,-7.0,-3.0,-8.0,-6.0,1.0,-2.0,-2.0,-6.0,-16.0,-6.0,-8.0,2.0,4.0,-5.0,-1.0,-6.0,-1.0,-5.0,-1.0,-5.0,-7.0,-3.0,-8.0,-6.0,1.0,-2.0,-2.0,-6.0,-16.0,-6.0,-8.0,2.0,4.0,-5.0,-1.0,-6.0,-1.0,-5.0,-1.0,-5.0,-7.0,-3.0,-8.0,-6.0,1.0,-2.0,-2.0,-6.0,-16.0,-6.0,-8.0,2.0,0
182,-8.0,-6.0,1.0,-2.0,-2.0,-6.0,-16.0,-6.0,-8.0,2.0,-3.0,-7.0,-4.0,1.0,1.0,3.0,-11.0,-8.0,-5.0,-5.0,-8.0,-6.0,1.0,-2.0,-2.0,-6.0,-16.0,-6.0,-8.0,2.0,-3.0,-7.0,-4.0,1.0,1.0,3.0,-11.0,-8.0,-5.0,-5.0,-8.0,-6.0,1.0,-2.0,-2.0,-6.0,-16.0,-6.0,-8.0,2.0,-3.0,-7.0,-4.0,1.0,1.0,3.0,-11.0,-8.0,-5.0,-5.0,0
183,-3.0,-7.0,-4.0,1.0,1.0,3.0,-11.0,-8.0,-5.0,-5.0,-4.0,-8.0,-2.0,-22.0,-6.0,-6.0,-1.0,-1.0,-2.0,-4.0,-3.0,-7.0,-4.0,1.0,1.0,3.0,-11.0,-8.0,-5.0,-5.0,-4.0,-8.0,-2.0,-22.0,-6.0,-6.0,-1.0,-1.0,-2.0,-4.0,-3.0,-7.0,-4.0,1.0,1.0,3.0,-11.0,-8.0,-5.0,-5.0,-4.0,-8.0,-2.0,-22.0,-6.0,-6.0,-1.0,-1.0,-2.0,-4.0,0
184,-4.0,-8.0,-2.0,-22.0,-6.0,-6.0,-1.0,-1.0,-2.0,-4.0,0.0,-3.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-4.0,-8.0,-2.0,-22.0,-6.0,-6.0,-1.0,-1.0,-2.0,-4.0,0.0,-3.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-4.0,-8.0,-2.0,-22.0,-6.0,-6.0,-1.0,-1.0,-2.0,-4.0,0.0,-3.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0
185,0.0,-3.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-3.0,-2.0,-1.0,-3.0,-3.0,-2.0,-4.0,-3.0,-3.0,-4.0,0.0,-3.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-3.0,-2.0,-1.0,-3.0,-3.0,-2.0,-4.0,-3.0,-3.0,-4.0,0.0,-3.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-3.0,-2.0,-1.0,-3.0,-3.0,-2.0,-4.0,-3.0,-3.0,-4.0,0
186,-3.0,-2.0,-1.0,-3.0,-3.0,-2.0,-4.0,-3.0,-3.0,-4.0,-4.0,-12.0,-15.0,-15.0,-13.0,-10.0,-7.0,-6.0,-7.0,-6.0,-3.0,-2.0,-1.0,-3.0,-3.0,-2.0,-4.0,-3.0,-3.0,-4.0,-4.0,-12.0,-15.0,-15.0,-13.0,-10.0,-7.0,-6.0,-7.0,-6.0,-3.0,-2.0,-1.0,-3.0,-3.0,-2.0,-4.0,-3.0,-3.0,-4.0,-4.0,-12.0,-15.0,-15.0,-13.0,-10.0,-7.0,-6.0,-7.0,-6.0,0
187,-4.0,-12.0,-15.0,-15.0,-13.0,-10.0,-7.0,-6.0,-7.0,-6.0,-4.0,-11.0,-9.0,-9.0,-5.0,-8.0,-1.0,-8.0,1.0,-6.0,-4.0,-12.0,-15.0,-15.0,-13.0,-10.0,-7.0,-6.0,-7.0,-6.0,-4.0,-11.0,-9.0,-9.0,-5.0,-8.0,-1.0,-8.0,1.0,-6.0,-4.0,-12.0,-15.0,-15.0,-13.0,-10.0,-7.0,-6.0,-7.0,-6.0,-4.0,-11.0,-9.0,-9.0,-5.0,-8.0,-1.0,-8.0,1.0,-6.0,0
188,-4.0,-11.0,-9.0,-9.0,-5.0,-8.0,-1.0,-8.0,1.0,-6.0,-5.0,-8.0,-15.0,-13.0,-13.0,-6.0,-11.0,-7.0,-8.0,-14.0,-4.0,-11.0,-9.0,-9.0,-5.0,-8.0,-1.0,-8.0,1.0,-6.0,-5.0,-8.0,-15.0,-13.0,-13.0,-6.0,-11.0,-7.0,-8.0,-14.0,-4.0,-11.0,-9.0,-9.0,-5.0,-8.0,-1.0,-8.0,1.0,-6.0,-5.0,-8.0,-15.0,-13.0,-13.0,-6.0,-11.0,-7.0,-8.0,-14.0,0
189,-5.0,-8.0,-15.0,-13.0,-13.0,-6.0,-11.0,-7.0,-8.0,-14.0,-6.0,-10.0,-10.0,-10.0,-15.0,-16.0,-12.0,-12.0,-9.0,-6.0,-5.0,-8.0,-15.0,-13.0,-13.0,-6.0,-11.0,-7.0,-8.0,-14.0,-6.0,-10.0,-10.0,-10.0,-15.0,-16.0,-12.0,-12.0,-9.0,-6.0,-5.0,-8.0,-15.0,-13.0,-13.0,-6.0,-11.0,-7.0,-8.0,-14.0,-6.0,-10.0,-10.0,-10.0,-15.0,-16.0,-12.0,-12.0,-9.0,-6.0,0
190,-6.0,-10.0,-10.0,-10.0,-15.0,-16.0,-12.0,-12.0,-9.0,-6.0,-16.0,-11.0,-15.0,-10.0,-12.0,-14.0,-7.0,-14.0,-15.0,-10.0,-6.0,-10.0,-10.0,-10.0,-15.0,-16.0,-12.0,-12.0,-9.0,-6.0,-16.0,-11.0,-15.0,-10.0,-12.0,-14.0,-7.0,-14.0,-15.0,-10.0,-6.0,-10.0,-10.0,-10.0,-15.0,-16.0,-12.0,-12.0,-9.0,-6.0,-16.0,-11.0,-15.0,-10.0,-12.0,-14.0,-7.0,-14.0,-15.0,-10.0,0
191,-16.0,-11.0,-15.0,-10.0,-12.0,-14.0,-7.0,-14.0,-15.0,-10.0,-12.0,-13.0,-9.0,-9.0,-9.0,-8.0,-7.0,-6.0,-6.0,-6.0,-16.0,-11.0,-15.0,-10.0,-12.0,-14.0,-7.0,-14.0,-15.0,-10.0,-12.0,-13.0,-9.0,-9.0,-9.0,-8.0,-7.0,-6.0,-6.0,-6.0,-16.0,-11.0,-15.0,-10.0,-12.0,-14.0,-7.0,-14.0,-15.0,-10.0,-12.0,-13.0,-9.0,-9.0,-9.0,-8.0,-7.0,-6.0,-6.0,-6.0,0
192,-12.0,-13.0,-9.0,-9.0,-9.0,-8.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-4.0,-6.0,-5.0,-4.0,-3.0,-6.0,-2.0,-5.0,-12.0,-13.0,-9.0,-9.0,-9.0,-8.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-4.0,-6.0,-5.0,-4.0,-3.0,-6.0,-2.0,-5.0,-12.0,-13.0,-9.0,-9.0,-9.0,-8.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-4.0,-6.0,-5.0,-4.0,-3.0,-6.0,-2.0,-5.0,0
193,1.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0
194,-1.0,0.0,-1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,-1.0,0.0,-1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,-1.0,0.0,-1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0
195,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0
196,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0
197,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,0
198,2.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-5.0,-21.0,-28.0,-36.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-5.0,-21.0,-28.0,-36.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-5.0,-21.0,-28.0,-36.0,0
199,1.0,1.0,1.0,1.0,1.0,0.0,-5.0,-21.0,-28.0,-36.0,-4.0,17.0,28.0,44.0,63.0,71.0,74.0,85.0,85.0,102.0,1.0,1.0,1.0,1.0,1.0,0.0,-5.0,-21.0,-28.0,-36.0,-4.0,17.0,28.0,44.0,63.0,71.0,74.0,85.0,85.0,102.0,1.0,1.0,1.0,1.0,1.0,0.0,-5.0,-21.0,-28.0,-36.0,-4.0,17.0,28.0,44.0,63.0,71.0,74.0,85.0,85.0,102.0,0
200,-4.0,17.0,28.0,44.0,63.0,71.0,74.0,85.0,85.0,102.0,88.0,96.0,86.0,90.0,94.0,82.0,81.0,67.0,79.0,111.0,-4.0,17.0,28.0,44.0,63.0,71.0,74.0,85.0,85.0,102.0,88.0,96.0,86.0,90.0,94.0,82.0,81.0,67.0,79.0,111.0,-4.0,17.0,28.0,44.0,63.0,71.0,74.0,85.0,85.0,102.0,88.0,96.0,86.0,90.0,94.0,82.0,81.0,67.0,79.0,111.0,1
201,88.0,96.0,86.0,90.0,94.0,82.0,81.0,67.0,79.0,111.0,90.0,83.0,83.0,111.0,74.0,64.0,85.0,81.0,64.0,64.0,88.0,96.0,86.0,90.0,94.0,82.0,81.0,67.0,79.0,111.0,90.0,83.0,83.0,111.0,74.0,64.0,85.0,81.0,64.0,64.0,88.0,96.0,86.0,90.0,94.0,82.0,81.0,67.0,79.0,111.0,90.0,83.0,83.0,111.0,74.0,64.0,85.0,81.0,64.0,64.0,1
202,90.0,83.0,83.0,111.0,74.0,64.0,85.0,81.0,64.0,64.0,82.0,63.0,65.0,71.0,69.0,68.0,58.0,80.0,72.0,71.0,90.0,83.0,83.0,111.0,74.0,64.0,85.0,81.0,64.0,64.0,82.0,63.0,65.0,71.0,69.0,68.0,58.0,80.0,72.0,71.0,90.0,83.0,83.0,111.0,74.0,64.0,85.0,81.0,64.0,64.0,82.0,63.0,65.0,71.0,69.0,68.0,58.0,80.0,72.0,71.0,1
203,82.0,63.0,65.0,71.0,69.0,68.0,58.0,80.0,72.0,71.0,70.0,76.0,82.0,88.0,93.0,93.0,96.0,90.0,89.0,93.0,82.0,63.0,65.0,71.0,69.0,68.0,58.0,80.0,72.0,71.0,70.0,76.0,82.0,88.0,93.0,93.0,96.0,90.0,89.0,93.0,82.0,63.0,65.0,71.0,69.0,68.0,58.0,80.0,72.0,71.0,70.0,76.0,82.0,88.0,93.0,93.0,96.0,90.0,89.0,93.0,1
204,70.0,76.0,82.0,88.0,93.0,93.0,96.0,90.0,89.0,93.0,85.0,84.0,80.0,87.0,89.0,86.0,79.0,75.0,59.0,44.0,70.0,76.0,82.0,88.0,93.0,93.0,96.0,90.0,89.0,93.0,85.0,84.0,80.0,87.0,89.0,86.0,79.0,75.0,59.0,44.0,70.0,76.0,82.0,88.0,93.0,93.0,96.0,90.0,89.0,93.0,85.0,84.0,80.0,87.0,89.0,86.0,79.0,75.0,59.0,44.0,1
205,85.0,84.0,80.0,87.0,89.0,86.0,79.0,75.0,59.0,44.0,45.0,58.0,61.0,61.0,63.0,42.0,49.0,65.0,87.0,77.0,85.0,84.0,80.0,87.0,89.0,86.0,79.0,75.0,59.0,44.0,45.0,58.0,61.0,61.0,63.0,42.0,49.0,65.0,87.0,77.0,85.0,84.0,80.0,87.0,89.0,86.0,79.0,75.0,59.0,44.0,45.0,58.0,61.0,61.0,63.0,42.0,49.0,65.0,87.0,77.0,1
